score,N
-0.0028512574222489856,4.0
0.2019737814287382,440.0
0.6900596669034946,877.0
0.9247404145417257,1313.0
0.9696102921069363,1750.0
1.0436097823065595,2187.0
1.104300184553327,2623.0
1.0841791779285663,3060.0
1.1013340680041854,3497.0
1.0934118446489771,3933.0
1.0887866144443306,4370.0
1.0463254432771443,4807.0
1.04024430226888,5243.0
0.9933366441463928,5680.0
0.9892981756159139,6116.0
0.9770855767027281,6553.0
