score,N
0.674790282865962,4.0
0.15138207338165868,112.0
0.16626416542228878,221.0
0.14008509104943606,330.0
0.11223000356659225,439.0
0.10800265312228129,548.0
0.12374207911016746,657.0
0.08580733111770081,766.0
0.06980589133096159,875.0
0.048802789850227374,984.0
0.0456636080569637,1093.0
0.030247216942866417,1202.0
0.009586325783273956,1311.0
0.007179518445166665,1420.0
0.020600781754102862,1529.0
0.015891765952355013,1638.0
