score,N
0.3889247932863116,4.0
-0.22501881962884215,58.0
-0.13766655015344187,112.0
-0.12771990209185433,167.0
-0.05396574608963551,221.0
-0.1487104468515474,275.0
-0.12570806031726348,330.0
-0.08453375406792035,384.0
-0.03634376633868245,438.0
-0.03984440757218852,493.0
-0.036248601289072375,547.0
-0.03845333136314172,601.0
-0.010779159517085805,656.0
-0.023446051550515226,710.0
0.019029720807397014,764.0
0.012925343350957245,819.0
