score,N
0.7660225056215823,4.0
0.1687272159354933,58.0
0.07981843842050233,112.0
0.03444554403651656,167.0
0.01671813307461581,221.0
0.010166898057716336,275.0
-0.0005874332447026939,330.0
0.0009023813935334883,384.0
0.004961680444947001,438.0
1.1013329159639955e-05,493.0
-0.0002105464792644383,547.0
-0.009278125158260783,601.0
-0.009286262717027417,656.0
-0.007206657449319623,710.0
-0.0014946182952225258,764.0
-0.005969789101256573,819.0
