score,N
0.34203937793025085,4.0
0.8979472762629455,222.0
0.9960072495999964,440.0
1.0411318207969529,658.0
1.0790671459680543,876.0
1.0968628401409484,1094.0
1.106310332682935,1313.0
1.2039284920686566,1531.0
1.174467340274916,1749.0
1.1601696830071615,1967.0
1.1698848120995844,2185.0
1.176298766701615,2404.0
1.1618440234817615,2622.0
1.1440939324017865,2840.0
1.1335400793039914,3058.0
1.105222889253406,3276.0
