score,N
0.07875710811454266,4.0
0.1527544684035683,222.0
0.43830317024540255,440.0
0.7422970605364573,658.0
0.8947839013614791,876.0
0.9911515435731355,1094.0
1.04139345939014,1313.0
1.0710954581074243,1531.0
1.082405887141225,1749.0
1.1017115735215657,1967.0
1.1053198167234115,2185.0
1.1065669692322975,2404.0
1.1010586901156643,2622.0
1.1047740376346586,2840.0
1.1070258925812733,3058.0
1.1017880385440075,3276.0
