score,N
-0.0012285760357473676,122.0
0.00010268335042782244,250.0
0.0014435503931296658,378.0
0.002085691660998123,507.0
0.0014722116703359417,635.0
0.002965576354267889,764.0
0.003086566584789341,892.0
0.0031431823870524023,1020.0
0.0021984042851635496,1149.0
-0.0005974959171410472,1277.0
0.004068945987384298,1406.0
0.00243181852765654,1534.0
0.0012908110826528724,1662.0
0.0016489666448740203,1791.0
0.001313494957915856,1919.0
0.0022388586738827264,2048.0
