score,N
0.7768148324551896,122.0
0.9181373132374052,250.0
1.0264891162815009,378.0
1.048121724291175,507.0
1.0875873238804383,635.0
1.090027053478637,764.0
1.0921823257894037,892.0
1.0850806138644014,1020.0
1.0585429611442598,1149.0
1.0603712639924694,1277.0
1.1219778300587346,1406.0
1.1175920930748913,1534.0
1.1249137957300404,1662.0
1.1248068169976302,1791.0
1.111487378245098,1919.0
1.0868445618824611,2048.0
