score,N
0.6383236313853885,4.0
-0.07257258842027395,44.0
-0.03811330879676475,85.0
0.046124449145867684,126.0
0.017661052711277953,166.0
0.016352503548466076,207.0
0.003741886490240924,248.0
0.005479603207008252,288.0
0.009314843045109612,329.0
-0.0012155317963668934,370.0
0.0057269667894013125,410.0
0.011150547569664918,451.0
0.015130208368070948,492.0
0.0117631015936946,533.0
0.003784344123125495,573.0
0.005459860001413819,614.0
