score,N
0.7298297217594668,4.0
0.0829241451055162,44.0
0.02711070698668874,85.0
0.07793665930553506,126.0
0.05912224333176964,166.0
-0.007108353474698862,207.0
0.011338127045387362,248.0
0.03627989772794936,288.0
0.07386460400276926,329.0
0.0836601932244116,370.0
0.08740325530875215,410.0
0.12947291976752873,451.0
0.12213042554957945,492.0
0.08272969974655196,533.0
0.08595574717171897,573.0
0.0371702084897961,614.0
