score,N
-0.0002062631474518999,2393.4545454545455
-0.00046601318229908564,2248.7272727272725
-0.0021579131841478276,2044.6363636363637
-0.0036499629960786394,1771.4545454545455
0.0006456665619063389,1426.2727272727273
0.002789263802422862,1039.090909090909
-0.001899087994615834,683.4545454545455
5.449272198949211e-05,425.1818181818182
-0.003324777107197982,233.63636363636363
-0.005631562519812963,99.63636363636364
-0.0016921011687675831,26.272727272727273
0.029117113191936536,5.909090909090909
0.04948691921514482,1.9090909090909092
0.0963263920805351,0.6363636363636364
0.15143306505610116,0.36363636363636365
0.19054357862600338,0.18181818181818182
