score,N
1.0027061655737708,2817.909090909091
0.9199785290706554,2648.090909090909
0.9636067371553446,2391.4545454545455
0.9570887252798209,2051.818181818182
0.9027540495937254,1669.7272727272727
0.9589130863796873,1318.4545454545455
0.7017596045472962,1008.1818181818181
0.3494476252033171,733.2727272727273
0.07297195260717686,503.8181818181818
0.0003941609136642791,308.6363636363636
0.01325168229740333,161.36363636363637
0.006234020403717203,64.45454545454545
0.014980435632557531,14.272727272727273
0.006692489614831598,2.1818181818181817
0.004351045973121012,0.45454545454545453
-0.00027413837322243077,0.0
