score,N
0.0012742086792159682,2383.909090909091
-0.001068873565520609,2241.6363636363635
0.0005037463795400887,2041.1818181818182
0.0032458796944105205,1778.4545454545455
0.00135641698410438,1432.2727272727273
-0.0005893434237139771,1047.8181818181818
-0.003224449056151442,704.0
-0.0017363837344350466,441.45454545454544
-0.003941861200130353,244.0
-0.004045593403335339,108.18181818181819
0.0007165083058515861,29.454545454545453
0.018282954432496955,6.454545454545454
0.05217999229470378,2.0
0.060628807888961425,0.8181818181818182
0.15071607978629098,0.36363636363636365
0.1898579499754832,0.18181818181818182
