score,N
0.010129354422509828,1166.4545454545455
0.01497666911796242,1082.090909090909
0.04528145254835303,975.6363636363636
0.029804119607426644,857.3636363636364
0.03565036417457591,731.7272727272727
0.024837087469999602,592.0909090909091
0.03151129204267817,454.45454545454544
0.12265094747679332,323.90909090909093
0.13284238712493368,211.54545454545453
0.14694271257877198,122.63636363636364
-0.029316044099176736,65.63636363636364
0.14766367190923183,37.27272727272727
-0.2409942079123558,18.272727272727273
-0.23316260628173324,8.454545454545455
0.4291493501690531,3.1818181818181817
0.8542721523254891,0.6363636363636364
