score,N
0.006742057478599778,1202.909090909091
0.0135626443744458,1128.0
0.02485709202799051,1031.6363636363637
0.08793441911309491,909.0
0.10395355845445886,773.9090909090909
0.02360083679626803,631.0
0.04337570745764606,481.72727272727275
0.015672004846060763,338.09090909090907
-0.21241151688443438,212.8181818181818
-0.2209815646867106,115.72727272727273
-0.42438072679052435,59.72727272727273
-0.2811212560063642,33.36363636363637
-0.7687543583086393,17.90909090909091
-0.5659495529396076,9.636363636363637
0.12980481782369158,3.727272727272727
0.6868953045433663,1.1818181818181819
