score,N
1.0228436454264263,2768.0
0.9759324381790376,2593.909090909091
0.9555810860521913,2345.909090909091
0.9418145257979085,2021.3636363636363
0.87211093066352,1655.1818181818182
0.7700867427352123,1306.3636363636363
0.5557958586954939,996.1818181818181
0.25163675548052633,731.5454545454545
0.025630728287903328,505.45454545454544
0.0008166903964483592,328.09090909090907
0.004702812228376297,173.0909090909091
0.0072513992405164015,67.0
0.0031131356150243864,12.545454545454545
0.0019765804231305743,0.8181818181818182
0.007114766937808187,0.09090909090909091
-2.233947593351172e-05,0.0
