score,N
-0.004494372783979351,1201.090909090909
-0.0036252502783760466,1132.909090909091
0.036788415383062184,1032.4545454545455
0.03425847016801058,905.9090909090909
0.06117889050977022,769.1818181818181
0.10334909505962378,618.8181818181819
0.149144264046022,463.54545454545456
0.16580177843914543,313.09090909090907
-0.031960383512760496,192.0909090909091
-0.02640357747606611,105.45454545454545
-0.06656366059851747,52.54545454545455
0.0831251729708425,28.545454545454547
-0.3482513934836945,15.363636363636363
-0.11008193605973553,7.818181818181818
0.5640190590709937,2.6363636363636362
0.7732703884281824,1.0
