score,N
-0.0068294282047658425,1263.090909090909
-0.019571450220847723,1191.4545454545455
0.02666173545065671,1089.1818181818182
0.03624906575519554,966.3636363636364
0.06176681096302641,821.9090909090909
0.09323148277291317,669.1818181818181
0.21078384530617023,501.1818181818182
0.10613010021167314,348.54545454545456
-0.054996213190750404,212.1818181818182
-0.17892657961321093,112.81818181818181
-0.16693324703514203,54.63636363636363
-0.029756784653187814,29.181818181818183
-0.2856404726135486,13.636363636363637
-0.2814966265827266,7.0
0.3608507141309388,2.6363636363636362
0.9142493734185165,0.7272727272727273
