score,N
0.9695585212979179,1154.6363636363637
0.9586669188797621,1080.4545454545455
0.9339907513980714,983.1818181818181
0.8543340476193404,862.7272727272727
0.7198482225423843,731.3636363636364
0.5490198467853528,598.5454545454545
0.37238845049576086,451.3636363636364
0.1663173179478994,319.27272727272725
0.04898951898335676,208.63636363636363
0.09474025282571974,119.9090909090909
-0.003888302572068551,62.72727272727273
-0.0030493637563869065,35.90909090909091
-0.006851223424225782,17.818181818181817
-0.013645462709112403,8.454545454545455
0.0094027391418326,3.090909090909091
0.0027195171712656677,0.6363636363636364
