score,N
0.9731683052851373,1163.909090909091
0.9687155554120509,1083.2727272727273
0.9211125556606166,977.8181818181819
0.8688983510132383,858.0
0.7745540302885144,732.8181818181819
0.6392310757679331,598.5454545454545
0.4538412459481912,459.90909090909093
0.22975355227698155,325.0
0.10168723745702977,212.54545454545453
0.11233888062816398,124.36363636363636
-0.027506864160222685,67.0
-0.031776644872300135,38.45454545454545
-0.020577458641412614,19.363636363636363
-0.0202491784017499,9.090909090909092
-0.01704783207456528,3.272727272727273
-0.004087948570463218,0.6363636363636364
