score,N
-0.0015067706062734968,2809.2727272727275
0.0006770161857616206,2632.2727272727275
0.004538749295321659,2388.2727272727275
0.012336379983001114,2048.909090909091
0.004495775895396612,1670.5454545454545
0.0008956878911683938,1318.3636363636363
0.0016964316875883103,1006.7272727272727
0.00563105107407944,737.8181818181819
0.005080456383104868,515.0
-0.07919645511256156,328.8181818181818
-0.07482600791475812,177.0
-0.022182806625182995,69.9090909090909
0.10790433318305186,17.0
0.616527520475337,2.8181818181818183
0.8227367565693503,0.5454545454545454
1.0000027079498546,0.0
