score,N
1.0139971495199438,2382.090909090909
1.0271605843482219,2240.5454545454545
1.0365185568494442,2038.5454545454545
1.0555593359959203,1766.0
1.0581701966892976,1425.4545454545455
1.0657147298522613,1043.4545454545455
1.011691700816021,683.1818181818181
0.8598734488103452,424.0
0.6964669877539974,229.0909090909091
0.5672403744791871,90.81818181818181
0.378659656816499,25.454545454545453
0.00045418503266154373,6.2727272727272725
-0.0010328619371291863,2.1818181818181817
-0.0006680713360338181,0.9090909090909091
0.0017213754038916508,0.45454545454545453
4.9454495855248434e-05,0.18181818181818182
