score,N
0.0024046896427168335,2081.909090909091
-0.0005203656937108273,1973.7272727272727
0.0014365363306183198,1801.0
-0.0006095179679247428,1552.2727272727273
0.0006627002232526116,1235.5454545454545
0.001448018398754274,901.1818181818181
0.0004239811682370786,569.4545454545455
0.00010391754102876281,313.45454545454544
-0.00040189933184843095,138.9090909090909
-0.003501930816454656,41.18181818181818
0.0031366699651772245,10.181818181818182
0.04432907575442526,3.4545454545454546
0.05646427528888839,1.5454545454545454
0.12393406551136617,0.45454545454545453
0.19154556961105407,0.36363636363636365
0.2836801252187515,0.18181818181818182
