score,N
0.015988731261883257,2817.909090909091
0.0094104608772534,2648.090909090909
0.014856288336217719,2391.4545454545455
0.002751042736730293,2051.818181818182
0.007460173285331223,1669.7272727272727
0.010604164617952225,1318.4545454545455
0.013417771886288057,1008.1818181818181
0.014600993519816332,733.2727272727273
0.014810598179450317,503.8181818181818
-0.08557385465743154,308.6363636363636
-0.07915497248122777,161.36363636363637
-0.04066289626873359,64.45454545454545
0.19778678469447242,14.272727272727273
0.6569422672831301,2.1818181818181817
0.8741588530168464,0.45454545454545453
0.9999970805338774,0.0
