score,N
-0.0007786973124024104,2784.181818181818
0.0031465658660126926,2619.2727272727275
0.004212391967192615,2366.818181818182
-0.0016592766698071933,2034.2727272727273
-0.005452344217764594,1675.090909090909
0.0005316680450356931,1310.909090909091
0.00420937287419961,1002.7272727272727
-0.001808389927397846,736.2727272727273
0.01045245127710168,511.54545454545456
-0.05792067176055196,330.6363636363636
-0.05806900334903236,176.0909090909091
-0.059555226065840086,70.72727272727273
0.30023395163852606,12.909090909090908
0.9138233475927121,1.0
0.9682793074029286,0.18181818181818182
1.000010283477132,0.0
