score,N
0.975454976894407,1166.4545454545455
0.9743690420720336,1082.090909090909
0.9291268102593202,975.6363636363636
0.8825839571957429,857.3636363636364
0.7839556246634706,731.7272727272727
0.6372494353856525,592.0909090909091
0.4542812782347022,454.45454545454544
0.26297349103788376,323.90909090909093
0.11904790633777045,211.54545454545453
0.12422560006837141,122.63636363636364
0.034201680364932305,65.63636363636364
0.03862231969941373,37.27272727272727
0.029976074273724708,18.272727272727273
-0.0003956327481559059,8.454545454545455
-0.0007439522726416521,3.1818181818181817
0.005811434023399186,0.6363636363636364
