score,N
1.0064967957177118,2384.0
1.0238416992579524,2244.4545454545455
1.03462706289632,2043.7272727272727
1.0512828500776354,1778.1818181818182
1.0277855232508937,1432.909090909091
1.0460460775662654,1049.6363636363637
1.0037465610911014,698.0909090909091
0.8987750355210748,441.54545454545456
0.6730355759802418,245.27272727272728
0.5920879918695222,106.0
0.3580623072738217,27.818181818181817
0.0006609438529804428,6.363636363636363
-0.004507969514635274,2.0
-0.002746449896870103,0.7272727272727273
-0.0017626583398505627,0.36363636363636365
-0.001557235483406373,0.18181818181818182
