score,N
0.9835649571801329,2809.0
0.9975591196621127,2639.5454545454545
0.9836562357776403,2391.0
1.0006859283609475,2056.909090909091
0.8436133310530843,1680.909090909091
0.7663011590689381,1326.0
0.6078943540361511,1008.5454545454545
0.3102909548983558,748.1818181818181
0.10139524639654578,519.8181818181819
0.007138216876043024,331.54545454545456
0.002323718832750865,178.72727272727272
0.006921691178574137,72.72727272727273
-0.00499663695446716,16.454545454545453
-0.008551209898833725,2.909090909090909
-0.004428512175194113,0.45454545454545453
0.0003588604475892485,0.0
