score,N
1.0056277843547545,2363.909090909091
1.0267249621133097,2221.3636363636365
1.0481253544025912,2024.5454545454545
1.0474526650807021,1759.090909090909
1.0152912498391546,1413.0
1.1377836230201535,1022.7272727272727
1.0883086636468977,676.6363636363636
0.8962159890630602,421.1818181818182
0.6862408460423892,221.54545454545453
0.6212013292015647,91.9090909090909
0.31750884967474685,22.454545454545453
0.023129589517196875,5.454545454545454
-0.00149075572406719,1.7272727272727273
-0.0007340559918127868,0.5454545454545454
-0.0005741130784108132,0.36363636363636365
0.0003288423164860262,0.18181818181818182
