score,N
1.0480926556296954,2781.818181818182
1.0187526816664325,2608.818181818182
0.9251059122545858,2356.6363636363635
0.9547914836916226,2032.2727272727273
0.9089886211251799,1664.8181818181818
0.8184236266561952,1308.8181818181818
0.5618286662955345,1004.0
0.25182835810041315,734.8181818181819
0.02133199468199318,511.90909090909093
0.005097080887510563,332.6363636363636
-0.003976003712901327,174.63636363636363
-0.00903520508975884,70.27272727272727
-0.009060492862420362,13.181818181818182
-0.013919262097430642,1.0
-0.0057126054659289716,0.09090909090909091
0.0002938053076965219,0.0
