score,N
1.0521121618830833,2796.818181818182
0.9891558766817387,2628.4545454545455
1.0133394023948694,2375.5454545454545
1.0328447842410808,2041.3636363636363
0.9606311092399035,1669.090909090909
0.9457662794471161,1306.6363636363637
0.7157705556960101,1002.2727272727273
0.32083848147736577,733.8181818181819
0.07203606196254722,508.0
0.0014934481254493472,329.45454545454544
0.000289928414107634,173.8181818181818
0.006293903560983283,68.81818181818181
0.00655510094120283,11.545454545454545
0.005686362618465569,0.9090909090909091
4.4322010831534956e-05,0.18181818181818182
-2.0848345243262504e-05,0.0
