score,N
1.0244998880568192,2809.2727272727275
1.030911173668013,2632.2727272727275
1.021478337804706,2388.2727272727275
0.9844469448587447,2048.909090909091
0.8413774171308698,1670.5454545454545
0.754285736610453,1318.3636363636363
0.6109170069847129,1006.7272727272727
0.32158356422547235,737.8181818181819
0.07846560862280257,515.0
0.010546649576269634,328.8181818181818
-0.0023808847650921066,177.0
0.0011923606999575626,69.9090909090909
0.008068261758249777,17.0
-0.0018183527324802775,2.8181818181818183
-0.0036225001314091265,0.5454545454545454
0.00029383009412835515,0.0
