score,N
0.9512809076023124,1202.909090909091
0.9417091519111846,1128.0
0.9234872031689039,1031.6363636363637
0.8334134229769194,909.0
0.7113901271197806,773.9090909090909
0.5170655831754191,631.0
0.3346059831723062,481.72727272727275
0.08556582538688039,338.09090909090907
-0.09759784631873103,212.8181818181818
-0.02492000173947447,115.72727272727273
0.034045680178453185,59.72727272727273
-0.009004437205630775,33.36363636363637
-0.03388937539872163,17.90909090909091
-0.013943819056099888,9.636363636363637
-0.011808389834178217,3.727272727272727
-0.022921595039826076,1.1818181818181819
