score,N
-0.001358146936235826,2797.5454545454545
-0.0036991483037818657,2619.6363636363635
-0.007931726853234993,2366.2727272727275
0.0032266279635038897,2034.2727272727273
-0.0037992428277965865,1661.8181818181818
0.007185854943907902,1317.6363636363637
0.002437942637299051,1005.3636363636364
0.022377498716618347,736.9090909090909
0.027234906447903936,507.0
-0.024221026334362933,325.72727272727275
-0.04634328391147686,172.1818181818182
-0.0640509576401396,69.72727272727273
0.4305484121815391,12.636363636363637
0.9188033538804904,1.0909090909090908
0.9819341168520396,0.09090909090909091
1.0000141487571574,0.0
