score,N
-0.00038989290574128696,2363.909090909091
0.0014042349540137088,2221.3636363636365
-0.0006990546292082239,2024.5454545454545
0.002215169078631353,1759.090909090909
0.0004790006610995958,1413.0
-0.00014926495958403306,1022.7272727272727
-0.0008268217496165957,676.6363636363636
-0.0012051354797996201,421.1818181818182
-0.0033454665826672505,221.54545454545453
-0.00029510005208098565,91.9090909090909
0.003957616442993508,22.454545454545453
0.023881905915885307,5.454545454545454
0.05708036180312224,1.7272727272727273
0.11374318888007176,0.5454545454545454
0.15153893446965247,0.36363636363636365
0.19064217778456613,0.18181818181818182
